userid,group,page,data,time_created
user_135,chatxai,training_post,"{""explainerData"": {""chatJourney"": [{""step"": 1, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:08:14.663Z""}, {""step"": 2, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Credit History""]}]}}, ""timeline"": ""2023-07-07T07:10:26.880Z""}, {""step"": 3, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-07T07:12:01.441Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-07 09:12:10.873 +0200
user_135,chatxai,task4_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-07 09:13:05.022 +0200
user_216,chatxai,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Dependents"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""5""}",2023-07-07 09:13:16.108 +0200
user_118,chatxai,consent,"{""mlbackground"": ""true"", ""userAgreement2"": ""true""}",2023-07-07 09:15:44.193 +0200
user_145,chatxai,task8_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""5""}",2023-07-07 12:17:45.877 +0200
user_135,chatxai,task4_post,"{""explainerData"": {""chatJourney"": [{""step"": 4, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:13:05.028Z""}, {""step"": 5, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""1"", ""Graduate"", ""No"", 8300, 1000, 152, 300, ""No"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-07T07:14:31.397Z""}, {""step"": 6, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""1"", ""Graduate"", ""No"", 8300, 0, 152, 300, ""No"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:14:53.016Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Property Area"", ""Dependents""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-07 09:15:49.929 +0200
user_216,chatxai,task7_post,"{""explainerData"": {""chatJourney"": [{""step"": 5, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:13:16.162Z""}, {""step"": 6, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 39999, 0, 600, 180, ""No"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:13:43.345Z""}, {""step"": 7, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Coapplicant Income""]}]}}, ""timeline"": ""2023-07-07T07:14:47.547Z""}, {""step"": 8, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Credit History""]}]}}, ""timeline"": ""2023-07-07T07:15:12.852Z""}, {""step"": 9, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 39999, 0, 600, 180, ""No"", ""Semiurban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-07T07:15:48.712Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Coapplicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-07 09:15:58.598 +0200
user_135,chatxai,attn,"{""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""beforeExplainConfidence"": ""5"", ""attnBeforeExplainDecision"": ""true""}",2023-07-07 09:16:33.297 +0200
user_118,chatxai,ati,"{""ati1"": ""6"", ""ati2"": ""5"", ""ati3"": ""5"", ""ati4"": ""6"", ""ati5"": ""5"", ""ati6"": ""1"", ""ati7"": ""6"", ""ati8"": ""6"", ""ati9"": ""6"", ""attnAti"": ""5""}",2023-07-07 09:16:43.954 +0200
user_135,chatxai,task1_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Property Area"", ""Dependents"", ""Self Employed""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:17:43.260 +0200
user_167,control,ati,"{""ati1"": ""5"", ""ati2"": ""5"", ""ati3"": ""6"", ""ati4"": ""5"", ""ati5"": ""5"", ""ati6"": ""4"", ""ati7"": ""6"", ""ati8"": ""6"", ""ati9"": ""5"", ""attnAti"": ""5""}",2023-07-07 20:26:45.915 +0200
user_118,chatxai,training_decisiontree,{},2023-07-07 09:19:23.251 +0200
user_118,chatxai,training_decisiontree_gif,{},2023-07-07 09:19:53.932 +0200
user_135,chatxai,task1_post,"{""explainerData"": {""chatJourney"": [{""step"": 7, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:17:43.263Z""}, {""step"": 8, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Dependents""]}]}}, ""timeline"": ""2023-07-07T07:18:23.521Z""}, {""step"": 9, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Self Employed""]}]}}, ""timeline"": ""2023-07-07T07:19:09.022Z""}, {""step"": 10, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Dependents""]}]}}, ""timeline"": ""2023-07-07T07:19:50.872Z""}, {""step"": 11, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Property Area""]}]}}, ""timeline"": ""2023-07-07T07:20:19.756Z""}, {""step"": 12, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""Yes"", 2708, 1167, 97, 360, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-07T07:21:59.843Z""}], ""chatSessionMetadata"": {""pdp"": 4, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Dependents"", ""Property Area"", ""Self Employed""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-07 09:22:21.600 +0200
user_118,chatxai,training_shap,{},2023-07-07 09:22:40.092 +0200
user_135,chatxai,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Dependents"", ""Property Area""], ""beforeExplainConfidence"": ""5""}",2023-07-07 09:23:03.099 +0200
user_118,chatxai,training_shap_gif,{},2023-07-07 09:23:34.880 +0200
user_118,chatxai,training_pdp,{},2023-07-07 09:24:24.202 +0200
user_135,chatxai,task7_post,"{""explainerData"": {""chatJourney"": [{""step"": 13, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:23:03.096Z""}, {""step"": 14, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 39999, 0, 600, 180, ""No"", ""Semiurban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-07T07:23:32.124Z""}, {""step"": 15, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Self Employed""]}]}}, ""timeline"": ""2023-07-07T07:24:29.843Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Property Area"", ""Dependents""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-07 09:24:38.800 +0200
user_118,chatxai,training_pdp_gif,{},2023-07-07 09:24:58.930 +0200
user_118,chatxai,training_mace,{},2023-07-07 09:25:30.114 +0200
user_135,chatxai,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Married"", ""Self Employed""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:25:38.134 +0200
user_118,chatxai,training_mace_gif,{},2023-07-07 09:25:46.527 +0200
user_118,chatxai,training_whatif,{},2023-07-07 09:26:17.784 +0200
user_118,chatxai,training_whatif_gif,{},2023-07-07 09:26:41.356 +0200
user_216,chatxai,task1_post,"{""explainerData"": {""chatJourney"": [{""step"": 1, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:26:34.155Z""}, {""step"": 2, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 2708, 1167, 97, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:27:02.953Z""}, {""step"": 3, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 2708, 1167, 97, 360, ""Yes"", ""Semiurban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-07T07:28:15.293Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-07 09:28:21.636 +0200
user_135,chatxai,task2_post,"{""explainerData"": {""chatJourney"": [{""step"": 16, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:25:38.170Z""}, {""step"": 17, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 6500, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-07T07:26:06.341Z""}, {""step"": 18, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Married""]}]}}, ""timeline"": ""2023-07-07T07:27:05.399Z""}, {""step"": 19, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Property Area""]}]}}, ""timeline"": ""2023-07-07T07:27:20.218Z""}, {""step"": 20, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-07T07:28:26.160Z""}], ""chatSessionMetadata"": {""pdp"": 3, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-07 09:28:46.070 +0200
user_216,chatxai,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Married""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:29:42.084 +0200
user_97,chatxai,consent,"{""mlbackground"": ""false"", ""userAgreement2"": ""true""}",2023-07-07 09:30:18.869 +0200
user_97,chatxai,ati,"{""ati1"": ""4"", ""ati2"": ""5"", ""ati3"": ""3"", ""ati4"": ""4"", ""ati5"": ""4"", ""ati6"": ""2"", ""ati7"": ""4"", ""ati8"": ""3"", ""ati9"": ""4"", ""attnAti"": ""5""}",2023-07-07 09:30:57.571 +0200
user_118,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-07 09:31:12.771 +0200
user_97,chatxai,training_decisiontree,{},2023-07-07 09:31:45.745 +0200
user_97,chatxai,training_decisiontree_gif,{},2023-07-07 09:31:55.741 +0200
user_135,chatxai,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:32:27.467 +0200
user_97,chatxai,training_shap,{},2023-07-07 09:32:34.697 +0200
user_216,chatxai,task2_post,"{""explainerData"": {""chatJourney"": [{""step"": 4, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:29:42.190Z""}, {""step"": 5, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Graduate"", ""No"", 6500, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:30:08.491Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 2, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-07 09:32:38.610 +0200
user_97,chatxai,training_shap_gif,{},2023-07-07 09:32:44.477 +0200
user_97,chatxai,training_pdp,{},2023-07-07 09:33:13.827 +0200
user_97,chatxai,training_pdp_gif,{},2023-07-07 09:33:15.583 +0200
user_97,chatxai,training_mace,{},2023-07-07 09:33:38.900 +0200
user_97,chatxai,training_mace_gif,{},2023-07-07 09:33:42.167 +0200
user_97,chatxai,training_whatif,{},2023-07-07 09:34:06.584 +0200
user_97,chatxai,training_whatif_gif,{},2023-07-07 09:34:16.793 +0200
user_135,chatxai,task8_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Education"", ""Property Area""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:44:34.910 +0200
user_216,chatxai,task4_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:44:43.770 +0200
user_97,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-07 09:35:01.205 +0200
user_135,chatxai,task6_post,"{""explainerData"": {""chatJourney"": [{""step"": 21, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:32:27.496Z""}, {""step"": 22, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""1"", ""Graduate"", ""No"", 4723, 0, 81, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:34:40.957Z""}, {""step"": 23, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Self Employed""]}]}}, ""timeline"": ""2023-07-07T07:35:43.537Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Property Area"", ""Credit History"", ""Self Employed""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-07 09:35:51.915 +0200
user_97,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Married""], ""beforeExplainConfidence"": ""3""}",2023-07-07 09:36:08.928 +0200
user_135,chatxai,task5_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Dependents"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:36:48.366 +0200
user_216,chatxai,task8_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Self Employed"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-07 09:38:21.774 +0200
user_97,chatxai,training_post,"{""explainerData"": {""chatJourney"": [{""step"": 1, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:36:07.377Z""}, {""step"": 2, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-07T07:36:56.635Z""}, {""step"": 3, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 11714, 1126, 225, 360, ""Yes"", ""Urban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-07T07:38:34.325Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Married""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""2""}",2023-07-07 09:38:48.544 +0200
user_135,chatxai,task5_post,"{""explainerData"": {""chatJourney"": [{""step"": 24, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-07T07:36:48.381Z""}, {""step"": 25, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""Yes"", 6000, 0, 205, 240, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-07T07:37:22.325Z""}, {""step"": 26, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""Yes"", 6000, 0, 205, 240, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-07T07:38:37.940Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-07 09:38:54.535 +0200
user_97,chatxai,attn,"{""beforeExplainFeatures"": [""Credit History"", ""Married"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""3"", ""attnBeforeExplainDecision"": ""true""}",2023-07-07 09:39:37.462 +0200
user_135,chatxai,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:39:41.131 +0200
user_97,chatxai,task10_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Dependents"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-07 09:40:23.993 +0200
